cid120,ancestor96,future_growth,future_logfold,n_desc132,g120_volume,g96_volume,g120_x,g96_x,g120_y,g96_y,g120_z,g96_z,g120_neighbors,g96_neighbors,g120_logvolume,g96_logvolume,d_x,d_y,d_z,logvol_ratio_96_120,cur_AG,old_AG,cur_AHP6,old_AHP6,cur_ANT,old_ANT,cur_AP1,old_AP1,cur_AP2,old_AP2,cur_AP3,old_AP3,cur_AS1,old_AS1,cur_ATML1,old_ATML1,cur_CLV3,old_CLV3,cur_CUC1_2_3,old_CUC1_2_3,cur_ETTIN,old_ETTIN,cur_FIL,old_FIL,cur_LFY,old_LFY,cur_MP,old_MP,cur_PHB_PHV,old_PHB_PHV,cur_PI,old_PI,cur_PUCHI,old_PUCHI,cur_REV,old_REV,cur_SEP1,old_SEP1,cur_SEP2,old_SEP2,cur_SEP3,old_SEP3,cur_STM,old_STM,cur_SUP,old_SUP,cur_SVP,old_SVP,cur_WUS,old_WUS
585,284,0.10607628065649238,0.7894558832380839,1,113.88399896289874,188.31752682866139,51.109929093902686,42.49999909154609,30.489832491217797,33.69048026706451,39.099565284208765,24.174190041551586,15.0,15.0,4.735180377378993,5.23812951061276,8.609930002356599,-3.2006477758467113,14.925375242657179,-0.5029491332337676,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
586,342,0.05314797900678116,0.47146740869571063,2,98.7769378759836,77.84955168069834,49.85102153435332,40.153027809731086,52.74213725742527,48.53834139566929,40.50376036967213,27.46518188976378,11.0,10.0,4.592864155198737,4.3547781395055365,9.697993724622236,4.203795861755978,13.038578479908349,0.2380860156932003,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
587,315,0.10549521734632833,0.7864610341478762,2,125.63816881236488,201.6546726427252,26.64107198328187,26.667747662986013,47.2409392615997,43.63106506074981,40.55288237433662,26.777390878684596,14.0,16.0,4.833406099686524,5.30655669309517,-0.026675679704144528,3.6098742008498874,13.775491495652023,-0.4731505934086461,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
588,366,0.10654440250653449,0.7918621159671134,2,134.45855882906312,157.39875355914995,28.311211910062582,27.162133182638755,55.99818992001984,46.03764034758365,41.289956541902804,32.36523894503452,14.0,14.0,4.901256038770325,5.058782417013892,1.1490787274238272,9.960549572436193,8.924717596868284,-0.1575263782435672,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
589,314,0.13738942614878685,0.9388660462359326,1,106.64480197295202,241.83328879289232,38.151450075289546,31.53042325916222,57.124387255627006,48.696543048390815,40.686485872186495,26.484255077079652,14.0,17.0,4.669503704610508,5.4882485994778625,6.621026816127326,8.427844207236191,14.202230795106843,-0.8187448948673541,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
590,288,0.13195327643119475,0.9144772750429122,2,80.24078347804107,201.81256364470227,38.40820863144647,32.75542607604567,20.319174180555553,25.397470952920063,40.49416578472222,24.774285343780203,10.0,15.0,4.385031907788975,5.307339363883956,5.6527825554007975,-5.07829677236451,15.719880440942017,-0.9223074560949804,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
591,268,0.06903268471403008,0.5779441788038288,3,185.99973634564435,147.7209639085549,44.14212806100425,37.38581255859511,32.2531140850361,32.641705404746936,42.194603057458906,22.412671805752908,16.0,15.0,5.225745256215661,4.995325115203764,6.756315502409137,-0.3885913197108337,19.781931251706,0.23042014101189653,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
592,298,0.3414015585847405,1.5829332802392395,1,86.59413136263906,110.0128775540291,49.48705202671416,41.68099717793253,7.0689586313386865,19.760857681722246,39.81001934160159,25.327022670113973,10.0,12.0,4.461232046097022,4.700597427613406,7.806054848781628,-12.69189905038356,14.482996671487616,-0.23936538151638367,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
593,309,0.1566173078444877,1.0206493618175687,2,62.19041729916075,121.07453539842324,50.62208148843117,42.47592573583065,16.389939283504365,26.973170751112303,40.02740499410323,25.015067039659403,13.0,13.0,4.130200925161797,4.796406350977972,8.14615575260052,-10.583231467607938,15.012337954443826,-0.6662054258161747,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
594,231,0.06988133691302119,0.5833258887587902,2,264.0020839123203,230.8459325964874,31.213835715906296,28.495445150858536,35.039897964118204,33.81393904327097,41.86368526618199,20.564621256246227,21.0,16.0,5.575956996722436,5.441750529549293,2.718390565047759,1.2259589208472335,21.299064009935762,0.13420646717314283,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
595,231,0.0808574993903514,0.6504405952148345,1,151.0420350915595,230.8459325964874,33.918043060603985,28.495445150858536,38.48619022665069,33.81393904327097,41.85069659841079,20.564621256246227,15.0,16.0,5.017558176164731,5.441750529549293,5.422597909745448,4.672251183379721,21.286075342164565,-0.42419235338456146,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
596,288,0.06507260820424476,0.5524412896031357,3,196.96330968173473,201.81256364470227,41.09288244495188,32.75542607604567,20.980825398950575,25.397470952920063,42.28099481494825,24.774285343780203,13.0,15.0,5.283017466121803,5.307339363883956,8.33745636890621,-4.416645553969488,17.506709471168048,-0.02432189776215332,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
597,330,0.21071386122322555,1.2202664668694445,2,123.87599586086469,191.88400593214362,13.892296120326375,19.12952174184571,26.40667772698962,29.677464432575025,40.152523038408305,28.092544583131655,10.0,15.0,4.819281031857916,5.256891053694149,-5.237225621519336,-3.2707867055854045,12.05997845527665,-0.43761002183623365,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,352,0.0127194634473322,0.13466542854869076,1,78.61196415530306,95.2732881341689,28.15875381683797,27.278073764427937,63.363968372955284,54.308994371417434,40.221564308615044,29.503479827061803,8.0,6.0,4.364523903567848,4.556749478969734,0.8806800524100318,9.05497400153785,10.718084481553241,-0.19222557540188562,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
599,361,0.03641819866696186,0.34553078727783754,1,79.52638903824369,162.07975738247038,32.33742408669421,29.261856683294617,63.62247303557312,51.72210958303249,40.25969691699605,32.50670162738525,10.0,9.0,4.376088904169165,5.088088543599391,3.075567403399596,11.900363452540631,7.752995289610801,-0.7119996394302267,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
600,270,0.1263047898060333,0.8884895493147636,1,142.0120893725207,127.07439347355222,47.69417539418284,40.45697444692592,11.860609197565228,22.545856011694198,40.37448269736401,21.629799427897968,14.0,13.0,4.955912190403563,4.844772690341463,7.237200947256923,-10.68524681412897,18.74468326946604,0.11113950006209988,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
601,377,0.19644913185192694,1.1713742464504096,2,148.3082857019349,166.47284231983264,12.455363996421589,16.515557477017346,36.08946972514451,38.19034523030574,40.787626483237,33.527677461085695,10.0,9.0,4.999293118803208,5.114832186926553,-4.060193480595757,-2.100875505161227,7.259949022151304,-0.11553906812334568,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
602,348,0.1998908461329804,1.183391328194906,2,210.55585455627943,184.21236077725735,13.517598581918799,16.091164963028557,16.842380345238634,25.537474483588785,41.68578531802759,29.161171902868812,11.0,11.0,5.349750960235507,5.216089226766591,-2.5735663811097584,-8.69509413835015,12.524613415158779,0.1336617334689171,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603,336,0.14813501980779623,0.9853926590010891,2,212.81334098603912,262.95353223382625,40.67050864555922,34.08857179668038,10.329887236505236,22.926241064283698,43.016229468087005,31.455631618200762,13.0,19.0,5.360415448105957,5.571977333045819,6.58193684887884,-12.596353827778461,11.560597849886243,-0.21156188493986167,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
604,308,0.06720130325856435,0.5662308715240902,2,196.26796576033195,119.72781802861874,45.00317023804671,35.92542259856092,37.519163565615145,36.94381491691878,41.67503984384858,24.54073604095881,18.0,15.0,5.279480897748082,4.785220983463625,9.077747639485786,0.5753486486963624,17.13430380288977,0.494259914284457,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
605,346,0.06759415263364778,0.5687550760821221,1,62.676205518222964,38.265348714444904,52.15688350034372,42.06156706778351,48.254437081914894,45.48172876820388,39.83912069566869,27.780511635436895,7.0,7.0,4.137981878294527,3.644544753364092,10.09531643256021,2.7727083137110142,12.058609060231795,0.49343712493043473,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
606,314,0.11700400270287517,0.8441695569010982,2,103.25380969871382,241.83328879289232,35.11656201015992,31.53042325916222,56.88527426817343,48.696543048390815,42.184731307749075,26.484255077079652,13.0,17.0,4.637190128968801,5.4882485994778625,3.586138750997698,8.188731219782618,15.700476230669423,-0.8510584705090611,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
607,334,0.07688833736368895,0.6266874320001683,3,75.81153795129735,170.9216534931868,40.256908483533834,35.78857837164139,62.43914611402186,52.192739488045426,40.32220271127026,27.861572014644352,10.0,12.0,4.328250496781013,5.141205284805714,4.468330111892442,10.246406625976434,12.460630696625906,-0.8129547880247013,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
608,329,0.047085871860947696,0.427643917295593,2,124.15222837758634,86.45925514144845,49.877358712771404,41.35842844189671,39.65943751427037,39.19432620367387,40.91369677340034,26.109255217531423,12.0,10.0,4.82150846086749,4.45967326413701,8.51893027087469,0.46511131059650523,14.804441555868916,0.36183519673047976,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
609,323,0.03846466558493864,0.3618147262391747,2,100.94869697296762,139.6499473957266,57.300162288482056,45.73621934381644,25.565063389554634,31.281100052573823,40.83043093479902,27.661968617717477,11.0,12.0,4.614612437027871,4.939138915704588,11.56394294466562,-5.716036663019189,13.168462317081541,-0.32452647867671724,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
610,367,0.1599128870542831,1.0340190294215474,2,151.0801361283487,132.40553671677827,18.590578145123228,20.21963636342594,30.150230272555323,33.75687918055556,42.6345042579913,32.64339735763889,17.0,13.0,5.017810398878724,4.885869460731111,-1.6290582183027134,-3.606648908000235,9.991106900352413,0.1319409381476135,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611,343,0.06622770648254699,0.5599475463083082,2,149.3941652504269,219.34775257015662,20.558115249896677,20.6953800476374,39.74453989900535,39.721654928272,42.11383419548585,31.372509370284117,17.0,17.0,5.006588217387386,5.390658381697671,-0.1372647977407233,0.02288497073335094,10.741324825201733,-0.3840701643102852,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
612,256,0.08033295927420736,0.6473336893818831,1,68.90572503325606,118.54827936678998,40.94756653862713,35.17002614693088,42.69752303041194,38.91846271313851,40.491046660284766,19.904315587981824,10.0,12.0,4.232739266487207,4.775320298418654,5.777540391696249,3.7790603172734336,20.586731072302943,-0.542581031931447,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
613,309,0.05298514749559745,0.4703150421788433,3,151.0229845731649,121.07453539842324,53.655975421031364,42.47592573583065,20.559776823746454,26.973170751112303,42.110476354966885,25.015067039659403,16.0,13.0,5.017432040947612,4.796406350977972,11.180049685200714,-6.413393927365849,17.09540931530748,0.22102568996963962,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
614,291,0.056334034572406204,0.4937521327813525,2,146.75566845277527,207.08798065193642,27.10813515031741,23.574243371247483,33.334924976374374,32.79203978909719,43.59136511741416,25.745108028367046,14.0,16.0,4.988769084556939,5.333143730270891,3.5338917790699256,0.5428851872771858,17.846257089047118,-0.3443746457139516,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
615,296,0.07309453051620314,0.6034438266406508,2,124.57133978226747,137.02152659810818,43.94744560255607,36.92483776571012,53.868457910039766,47.75754280641225,42.51959615755467,25.3071080019657,15.0,12.0,4.824878562096385,4.9201380419380865,7.02260783684595,6.110915103627512,17.21248815558897,-0.0952594798417017,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
616,329,0.042290135556842835,0.3915610281513084,2,96.5289767054212,86.45925514144845,51.81622224698027,41.35842844189671,36.876315306838364,39.19432620367387,42.04257104751332,26.109255217531423,13.0,10.0,4.569843240011019,4.45967326413701,10.457793805083554,-2.318010896835503,15.933315829981897,0.11016997587400915,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
617,330,0.22568254365830692,1.2691242455004932,1,91.67109451479907,191.88400593214362,18.421725700018154,19.12952174184571,23.316851872350373,29.677464432575025,41.92116187967581,28.092544583131655,14.0,15.0,4.518207111629679,5.256891053694149,-0.7077960418275566,-6.360612560224652,13.828617296544152,-0.7386839420644707,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618,273,0.05331171771903572,0.47262485799850973,2,188.36200062657434,197.96745336126045,36.09950367593059,32.25941961262766,48.71073444007585,41.487726263898665,43.211176804171934,23.81885455482055,18.0,16.0,5.238365646611019,5.28810264021983,3.840084063302932,7.2230081761771885,19.392322249351384,-0.04973699360881204,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
619,330,0.1479909981916175,0.9847831682906729,2,230.5969999073951,191.88400593214362,15.666823542371764,19.12952174184571,22.464181074765584,29.677464432575025,44.47242194543352,28.092544583131655,17.0,15.0,5.440671597808417,5.256891053694149,-3.4626981994739463,-7.213283357809441,16.379877362301862,0.18378054411426725,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620,367,0.0439674311322738,0.40432949876951646,1,160.7101731768173,132.40553671677827,20.587993258992626,20.21963636342594,33.436397228129444,33.75687918055556,43.60094698266359,32.64339735763889,18.0,13.0,5.079602576133774,4.885869460731111,0.3683568955666843,-0.320481952426114,10.957549625024697,0.19373311540266416,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621,366,0.09005079476758401,0.7033824579568518,2,165.3584996650989,157.39875355914995,26.445601515754316,27.162133182638755,52.93148408605991,46.03764034758365,43.97294564351959,32.36523894503452,17.0,14.0,5.108115842189505,5.058782417013892,-0.716531666884439,6.893843738476264,11.607706698485067,0.04933342517561344,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
622,362,0.07710213858566767,0.6279813892918529,2,225.52003675523508,174.8410654246178,22.735708956342098,24.791637110268653,26.315025413963507,30.55767905856574,44.15607835187532,32.18865054071713,21.0,15.0,5.41840900978578,5.163877363688615,-2.055928153926555,-4.242653644602232,11.967427811158196,0.25453164609716533,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
